eventId,circularId,subject,tags,num_tags,union_size,coverage,n_circulars_in_event
LIGO/Virgo S200316bj,27403.0,LIGO/Virgo S200316bj: No counterpart candidates in Fermi-LAT observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,20
LIGO/Virgo S200316bj,27402.0,LIGO/Virgo S200316bj: No Counterparts in DDOTI/OAN Optical Observations,"['GW', 'Optical Transient']",2,5,0.4,20
LIGO/Virgo S200316bj,27401.0,LIGO/Virgo S200316bj: no counterpart candidates in the Swift/BAT observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,20
LIGO/Virgo S200316bj,27397.0,"LIGO/Virgo S200316bj: No counterpart candidates in INTEGRAL SPI-ACS, and IBIS prompt observation","['GW', 'Gamma-ray Transient']",2,5,0.4,20
LIGO/Virgo S200316bj,27396.0,LIGO/Virgo S200316bj: upper limits from AGILE/GRID observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,20
LIGO/Virgo S200316bj,27395.0,LIGO/Virgo S200316bj: upper limits from AGILE/MCAL observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,20
LIGO/Virgo S200316bj,27394.0,LIGO/Virgo S200316bj: Upper limits from Fermi-GBM Observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,20
LIGO/Virgo S200316bj,27391.0,LIGO/Virgo S200316bj: Coverage and upper limits from MAXI/GSC observations,['GW'],1,5,0.2,20
LIGO/Virgo S200316bj,27390.0,LIGO/Virgo S200316bj : no neutrino counterpart candidate in ANTARES search,"['GW', 'Neutrino']",2,5,0.4,20
LIGO/Virgo S200316bj,27389.0,LIGO/Virgo S200316bj: Upper limits from IceCube neutrino searches,"['GW', 'Neutrino']",2,5,0.4,20
LIGO/Virgo S200316bj,27388.0,LIGO/Virgo S200316bj: Identification of a GW compact binary merger candidate,['GW'],1,5,0.2,20
LIGO/Virgo S200316bj,27387.0,LIGO/Virgo S200316bj: Global MASTER-Net observations report,"['GW', 'Optical Transient']",2,5,0.4,20
LIGO/Virgo S200311bg,27487.0,LIGO/Virgo S200311bg: Upper limits from Konus-Wind observations,"['GW', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27382.0,LIGO/Virgo S200311bg: Updated Sky Localization and EM Bright Classification,['GW'],1,3,0.3333333333333333,11
LIGO/Virgo S200311bg,27372.0,LIGO/Virgo S200311bg: Not observable by CALET,"['GW', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27369.0,LIGO/Virgo S200311bg: Swift/BAT in the South Atlantic Anomaly,"['GW', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27368.0,LIGO/Virgo S200311bg: No significant counterpart candidates in Fermi-LAT observations,"['GW', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27364.0,LIGO/Virgo S200311bg: not observable by Fermi GBM,"['GW', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27362.0,LIGO/Virgo S200311bg: Coverage and upper limits from MAXI/GSC observations,['GW'],1,3,0.3333333333333333,11
LIGO/Virgo S200311bg,27361.0,LIGO/Virgo S200311bg: not observable by AGILE at the event time,"['GW', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27360.0,"LIGO/Virgo S200311bg: No counterpart candidates in INTEGRAL SPI-ACS,prompt observation","['GW', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27359.0,LIGO/Virgo S200311bg: Upper limits from IceCube neutrino searches,"['GW', 'Neutrino']",2,3,0.6666666666666666,11
LIGO/Virgo S200311bg,27358.0,LIGO/Virgo S200311bg: Identification of a GW compact binary merger candidate,['GW'],1,3,0.3333333333333333,11
LIGO/Virgo S200302c,27486.0,LIGO/Virgo S200302c: Upper limits from Konus-Wind observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27330.0,LIGO/Virgo S200302c: No notable candidates in GOTO imaging,"['GW', 'Optical Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27322.0,LIGO/Virgo S200302c : No significant candidates in FRAM - TAROT - GRANDMA observations.,['GW'],1,5,0.2,19
LIGO/Virgo S200302c,27315.0,LIGO/Virgo S200302c: AstroSat CZTI upper limits,"['GW', 'Gamma-ray Transient', 'X-ray Transient']",3,5,0.6,19
LIGO/Virgo S200302c,27310.0,LIGO/Virgo S200302c: Upper limits from Insight-HXMT/HE observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27299.0,LIGO/Virgo S200302c: No transient candidates in CALET observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27292.0,LIGO/Virgo S200302c: Updated Sky Localization,['GW'],1,5,0.2,19
LIGO/Virgo S200302c,27291.0,LIGO/Virgo S200302c: No significant counterpart candidates in Fermi-LAT observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27290.0,LIGO/Virgo S200302c: No counterpart candidates in KAIT observations,['GW'],1,5,0.2,19
LIGO/Virgo S200302c,27289.0,LIGO/Virgo S200302c: no counterpart candidates in the Swift/BAT observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27287.0,LIGO/Virgo S200302c: No counterpart candidates in HAWC observations,['GW'],1,5,0.2,19
LIGO/Virgo S200302c,27286.0,LIGO/Virgo S200302c: Upper limits from Fermi-GBM Observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27285.0,LIGO/Virgo S200302c: No counterpart candidates in INTEGRAL SPI-ACS and IBIS prompt observation,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27284.0,LIGO/Virgo S200302c : no neutrino counterpart candidate in ANTARES search,"['GW', 'Neutrino']",2,5,0.4,19
LIGO/Virgo S200302c,27283.0,LIGO/Virgo S200302c: upper limits from AGILE/MCAL observations,"['GW', 'Gamma-ray Transient']",2,5,0.4,19
LIGO/Virgo S200302c,27280.0,LIGO/Virgo S200302c: Coverage and upper limits from MAXI/GSC observations,['GW'],1,5,0.2,19
LIGO/Virgo S200302c,27279.0,LIGO/Virgo S200302c: Upper limits from IceCube neutrino searches,"['GW', 'Neutrino']",2,5,0.4,19
LIGO/Virgo S200302c,27278.0,LIGO/Virgo S200302c: Identification of a GW compact binary merger candidate,['GW'],1,5,0.2,19
LIGO/Virgo S200302c,27277.0,LIGO/Virgo S200302c: Global MASTER-Net observations report,"['GW', 'Optical Transient']",2,5,0.4,19
GRB 200325B,27481.0,GRB 200325B: Mondy continued observations,['GRB'],1,5,0.2,15
GRB 200325B,27473.0,GRB 200325B: Optical upper limit,['GRB'],1,5,0.2,15
GRB 200325B,27471.0,GRB 200325B: further Swift-XRT observations,"['GRB', 'X-ray Transient']",2,5,0.4,15
GRB 200325B,27468.0,GRB 200325B: Mondy continued observations,['GRB'],1,5,0.2,15
GRB 200325B,27467.0,GRB 200325B: Mondy continued observations,['GRB'],1,5,0.2,15
GRB 200325B,27465.0,GRB 200325B: Mondy continued observations,['GRB'],1,5,0.2,15
GRB 200325B,27464.0,GRB 200325B: Tautenburg observations,['GRB'],1,5,0.2,15
GRB 200325B,27460.0,GRB 200325B: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,5,0.4,15
GRB 200325B,27457.0,GRB 200325B: Swift-XRT and UVOT observations,"['GRB', 'X-ray Transient']",2,5,0.4,15
GRB 200325B,27456.0,GRB 200325B: LCO Optical Detection,"['GRB', 'Optical Transient']",2,5,0.4,15
GRB 200325B,27455.0,"GRB 200325B: Mondy, CrAO, AbAO afterglow confirmation and refined photometry of MASTER OT J111012.51+274912.8","['Afterglow', 'GRB', 'Optical Transient']",3,5,0.6,15
GRB 200325B,27452.0,"GRB 200325B: Mondy and CrAO observations, Master MASTER OT J111012.51+274912.8 confirmation","['GRB', 'Optical Transient']",2,5,0.4,15
GRB 200325B,27450.0,GRB 200325B: Swift ToO observations,"['GRB', 'Gamma-ray Transient']",2,5,0.4,15
GRB 200325B,27446.0,GRB 200325B: MASTERt OT detection,"['GRB', 'Optical Transient']",2,5,0.4,15
GRB 200325B,27441.0,GRB 200325B: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,5,0.4,15
GRB 200402C,27480.0,Fermi GRB 200402C: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,2
GRB 200402C,27479.0,GRB 200402C: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 200402B,27478.0,GRB 200402B: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 200402B,27476.0,GRB 200402B: BALROG localization (Fermi Trigger 607537834 / GRB 200402688),"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 200402A,27475.0,Fermi GRB 200402A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,3
GRB 200402A,27474.0,GRB 200402A: BALROG localization (Fermi Trigger 607513182 / GRB 200402403),"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,3
GRB 200402A,27472.0,GRB 200402A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,3
GRB 200401A,27470.0,Fermi GRB 200401A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,2
GRB 200401A,27469.0,GRB 200401A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 200326B,27462.0,GRB 200326B: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,2
GRB 200326B,27454.0,GRB 200326B: AstroSat LAXPC detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 200325A,27453.0,GRB 200325A: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,6
GRB 200325A,27449.0,IPN triangulation of GRB 200325A (short),['GRB'],1,3,0.3333333333333333,6
GRB 200325A,27444.0,GRB 200325A: Swift/BAT detection and probable arcminute localization of a short GRB from GUANO,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,6
GRB 200325A,27438.0,GRB 200325A: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,6
GRB 200325A,27437.0,GRB 200325A: AGILE/MCAL observations,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,6
GRB 200325A,27434.0,GRB 200325A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,6
GRB 200326A,27447.0,GRB 200326A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 200324A,27445.0,GRB 200324A: AROMA-N Optical Observation,"['GRB', 'Optical Transient']",2,4,0.5,12
GRB 200324A,27443.0,"GRB 200324A, Swift-BAT refined analysis","['GRB', 'Gamma-ray Transient']",2,4,0.5,12
GRB 200324A,27440.0,GRB 200324A:: TSHAO optical upper limit,['GRB'],1,4,0.25,12
GRB 200324A,27439.0,GRB 200324A: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,4,0.5,12
GRB 200324A,27436.0,GRB 200324A: LCO Optical Upper Limit,"['GRB', 'Optical Transient']",2,4,0.5,12
GRB 200324A,27435.0,GRB 200324A: Swift-XRT refined Analysis,"['GRB', 'X-ray Transient']",2,4,0.5,12
GRB 200324A,27433.0,GRB 200324A: Konkoly Obs. optical upper limit,['GRB'],1,4,0.25,12
GRB 200324A,27432.0,GRB 200324A: NOT optical upper limit,['GRB'],1,4,0.25,12
GRB 200324A,27431.0,GRB 200324A: Tautenburg observations,['GRB'],1,4,0.25,12
GRB 200324A,27430.0,GRB 200324A: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,4,0.5,12
GRB 200324A,27429.0,GRB 200324A:MITSuME Akeno optical upper limits,['GRB'],1,4,0.25,12
GRB 200324A,27428.0,GRB 200324A: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,12
GRB 200324.69,27427.0,Swift GRB200324.69: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,1
GRB 200318A,27426.0,GRB 200318A : AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,2
GRB 200318A,27412.0,GRB 200318A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 200317A,27425.0,GRB 200317A: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,2
GRB 200317A,27392.0,GRB 200317A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 200323A,27423.0,GRB 200323A: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 200323A,27422.0,GRB 200323A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 200320B,27418.0,GRB 200320B: MAXI/GSC detection,['GRB'],1,1,1.0,1
GRB 200320A,27417.0,GRB 200320A: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 200319A,27416.0,GRB 200319A: BALROG localization (Fermi Trigger 606296685 / GRB 200319323),"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 200319A,27415.0,GRB 200319A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 200313B,27407.0,Konus-Wind observation of GRB 200313B,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
GRB 200313B,27386.0,IPN triangulation of GRB 200313B (short),['GRB'],1,2,0.5,3
GRB 200313B,27379.0,GRB 200313B: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,3
LIGO/Virgo S200213t,27400.0,LIGO/Virgo S200213t: Continued Swift UVOT and XRT observations of ZTF20aamvmzj (AT2020cja),"['GW', 'Optical Transient', 'X-ray Transient']",3,6,0.5,48
LIGO/Virgo S200213t,27258.0,LIGO/Virgo S200213t: No significant EM counterparts identified from continued GECKO observation of host galaxy candidates,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27224.0,LIGO/Virgo S200213t: Upper limits from Konus-Wind observations,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27154.0,"LIGO/Virgo S200213t: AT2020clw/ZTF20aanaoyz, AT2020crd/ZTF20aanakge and AT2020cly/ZTF20aanakes 10.4m GTC spectroscopy","['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27153.0,LIGO/Virgo S200213t: Swift UVOT and XRT observations of ZTF20aamvmzj (AT2020cja),"['GW', 'Optical Transient', 'X-ray Transient']",3,6,0.5,48
LIGO/Virgo S200213t,27140.0,LIGO/Virgo S200213t: Keck/LRIS spectroscopy of counterpart candidates from the Zwicky Transient Facility,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27119.0,LIGO/Virgo S200213t: No EM counterparts found from continued GECKO observation of host galaxy candidates,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27118.0,LIGO/Virgo S200213t: APO Upper Limits for ZTF20aanakes/AT2020cly,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27116.0,LIGO/Virgo S200213t : No significant candidates in FRAM - OAJ - TAROT - GRANDMA observations,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27111.0,LIGO/Virgo S200213t: AstroSat CZTI upper limits,"['GW', 'Gamma-ray Transient', 'X-ray Transient']",3,6,0.5,48
LIGO/Virgo S200213t,27096.0,LIGO/Virgo S200213t: Updated Sky Localization,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27095.0,LIGO/Virgo S200213t: Updated coverage and candidate list for the Zwicky Transient Facility,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27094.0,LIGO/Virgo S200213t: CLU/NED Galaxies in the 4-Update Localization Volume,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27093.0,LIGO/Virgo S200213t: Possible host galaxies in the bilby skymap,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27092.0,LIGO/Virgo S200213t: Updated Sky Localization,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27085.0,LIGO/Virgo S200213t: Pre-discovery detections of MASTER OT J044008.76-651302.3,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27084.0,LIGO/Virgo S200213t: No transient candidates in CALET observations,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27082.0,LIGO/Virgo S200213t: Lulin Follow-Up Observations,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27077.0,LIGO/Virgo S200213t:  MASTER possible Kilonova candidate in PGC315337,"['GW', 'Kilonova', 'Optical Transient']",3,6,0.5,48
LIGO/Virgo S200213t,27076.0,LIGO/Virgo S200213t: No neutrino candidates at Pierre Auger Observatory,"['GW', 'Neutrino']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27075.0,LIGO/Virgo S200213t: P200 Spectroscopy of ZTF20aanakcd/AT2020cmr,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27074.0,"LIGO/Virgo S200213t: DBSP spectroscopy of AT2020cjb/ZTF20aamvnth, AT2020cja/ZTF20aamvmzj, AT2020cjc/ZTF20aamvoeh","['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27072.0,LIGO/Virgo S200213t:  MASTER OT detection in PGC673735,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27071.0,LIGO/Virgo S200213t: Upper limits from Insight-HXMT/HE observations,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27070.0,LIGO/Virgo S200213t: No counterpart candidates from Nanshan-0.6m observations,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27069.0,LIGO/Virgo S200213t: No notable candidates in GOTO imaging,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27068.0,LIGO/Virgo S200213t: One additional candidate from the Zwicky Transient Facility,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27067.0,LIGO/Virgo S200213t: No Counterparts from GECKO observation of host galaxy candidates in GW-neutrino detection overlap area,"['GW', 'Neutrino']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27066.0,LIGO/Virgo S200213t: No candidates found in J-GEM follow-up observations,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27065.0,LIGO/Virgo S200213t: More Candidates from the Zwicky Transient Facility,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27064.0,LIGO/Virgo S200213t: No counterpart candidates in KAIT observations,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27063.0,"LIGO/Virgo S200213t: AT2020ciz/ZTF20aamvnat, AT2020cjb/ZTF20aamvnth and 2020cjf/ZTF20aamvodd 10.4m GTC spectroscopy","['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27062.0,LIGO/Virgo S200213t: No counterpart candidates in Fermi-LAT observations,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27061.0,LIGO/Virgo S200213t: No Counterparts in DDOTI/OAN Optical Observations,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27060.0,"LIGO/Virgo S200213t: AT2020ciy/ZTF20aamvqxl, AT2020cjg/ZTF20aamvoxx and AT2020cje/ZTF20aamvtip 10.4m GTC spectroscopy","['GW', 'Optical Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27059.0,LIGO/Virgo S200213t: MANGROVE catalog galaxy ranking,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27058.0,LIGO/Virgo S200213t: Swift/BAT in the South Atlantic Anomaly,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27056.0,LIGO/Virgo S200213t: not observable by Fermi-GBM,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27055.0,LIGO/Virgo S200213t: upper limits from AGILE/GRID observations,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27051.0,LIGO/Virgo S200213t: Candidates from the Zwicky Transient Facility,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27050.0,LIGO/Virgo S200213t: No counterpart candidates in INTEGRAL SPI-ACS prompt observation,"['GW', 'Gamma-ray Transient']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27049.0,LIGO/Virgo S200213t : no neutrino counterpart candidate in ANTARES search,"['GW', 'Neutrino']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27048.0,LIGO/Virgo S200213t: Coverage and upper limits from MAXI/GSC observations,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27047.0,LIGO/Virgo S200213t: Neutrino and galaxies cross-match,"['GW', 'Neutrino']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27044.0,LIGO/Virgo S200213t: NED Galaxies in the 90% Localization Volume,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27043.0,LIGO/Virgo S200213t: 1 counterpart neutrino candidate from IceCube neutrino searches,"['GW', 'Neutrino']",2,6,0.3333333333333333,48
LIGO/Virgo S200213t,27042.0,LIGO/Virgo S200213t: Identification of a GW compact binary merger candidate,['GW'],1,6,0.16666666666666666,48
LIGO/Virgo S200213t,27041.0,LIGO/Virgo S200213t: Global MASTER-Net observations report,"['GW', 'Optical Transient']",2,6,0.3333333333333333,48
GRB 200313A,27399.0,Konus-Wind observation of GRB 200313A,"['GRB', 'Gamma-ray Transient']",2,2,1.0,5
GRB 200313A,27385.0,IPN triangulation of GRB 200313A,['GRB'],1,2,0.5,5
GRB 200313A,27383.0,GRB 200313A: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,5
GRB 200313A,27377.0,GRB 200313A: BALROG localization (Fermi Trigger 605756501 / GRB 200313071),"['GRB', 'Gamma-ray Transient']",2,2,1.0,5
GRB 200313A,27374.0,GRB 200313A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,5
GRB 200311A,27398.0,Konus-Wind observation of GRB 200311A,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 200311A,27381.0,IPN triangulation of GRB 200311A,['GRB'],1,3,0.3333333333333333,5
GRB 200311A,27371.0,GRB 200311A: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,5
GRB 200311A,27365.0,GRB 200311A: AGILE/MCAL and scientific ratemeters observations,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 200311A,27363.0,GRB 200311A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
